fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name,food_category_label,short_name,inferred_category,nutrition_roles,freq_groups,diversity_cluster,risk_flags
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1217,Phenylalanine,0.942,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1218,Tyrosine,0.784,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1219,Valine,1.177,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1220,Arginine,1.507,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1221,Histidine,0.715,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1269,PUFA 18:2,2.49,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1270,PUFA 18:3,0.11,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1272,PUFA 22:6 n-3 (DHA),0.04,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1278,PUFA 20:5 n-3 (EPA),0.01,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1316,"PUFA 18:2 n-6 c,c",0.0,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,Poultry Products,"Chicken, Broilers Or Fryers, Leg, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1003,Protein,23.26,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1004,Total lipid (fat),14.74,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1005,"Carbohydrate, by difference",0.0,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1008,Energy,232.0,KCAL,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1051,Water,63.11,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1079,"Fiber, total dietary",0.0,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1087,"Calcium, Ca",11.0,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1088,"Chlorine, Cl",0.0,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1089,"Iron, Fe",1.37,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1090,"Magnesium, Mg",19.0,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1091,"Phosphorus, P",139.0,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1092,"Potassium, K",170.0,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1093,"Sodium, Na",71.0,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1095,"Zinc, Zn",2.25,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1098,"Copper, Cu",0.07,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1100,"Iodine, I",0.0,UG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1101,"Manganese, Mn",0.019,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1103,"Selenium, Se",17.9,UG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1104,"Vitamin A, IU",151.0,IU,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1110,"Vitamin D (D2 + D3), International Units",5.0,IU,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1109,Vitamin E (alpha-tocopherol),0.27,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1165,Thiamin,0.057,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1166,Riboflavin,0.191,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1167,Niacin,4.894,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1170,Pantothenic acid,0.776,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1178,Vitamin B-12,0.19,UG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1180,"Choline, total",54.1,MG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1186,Folic acid,0.0,UG,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1210,Tryptophan,0.26,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1211,Threonine,0.962,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1212,Isoleucine,1.164,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1213,Leucine,1.695,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1214,Lysine,1.898,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1215,Methionine,0.62,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1216,Cystine,0.31,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1217,Phenylalanine,0.905,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1218,Tyrosine,0.751,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1219,Valine,1.13,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1220,Arginine,1.456,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1221,Histidine,0.685,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1269,PUFA 18:2,2.84,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1270,PUFA 18:3,0.13,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1272,PUFA 22:6 n-3 (DHA),0.04,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1278,PUFA 20:5 n-3 (EPA),0.01,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1316,"PUFA 18:2 n-6 c,c",0.0,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,Poultry Products,"Chicken, Broilers Or Fryers, Thigh, Meat And Skin",meat_moderate,"carrier_EPA_DHA,carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1003,Protein,23.45,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1004,Total lipid (fat),4.3,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1005,"Carbohydrate, by difference",0.0,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1008,Energy,139.0,KCAL,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1051,Water,71.5,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1079,"Fiber, total dietary",0.0,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1087,"Calcium, Ca",45.0,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1088,"Chlorine, Cl",0.0,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1089,"Iron, Fe",0.61,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1090,"Magnesium, Mg",33.0,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1091,"Phosphorus, P",322.0,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1092,"Potassium, K",434.0,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1093,"Sodium, Na",58.0,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1095,"Zinc, Zn",0.56,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1098,"Copper, Cu",0.071,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1100,"Iodine, I",0.0,UG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1101,"Manganese, Mn",0.019,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1103,"Selenium, Se",38.0,UG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1104,"Vitamin A, IU",169.0,IU,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1110,"Vitamin D (D2 + D3), International Units",451.0,IU,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1109,Vitamin E (alpha-tocopherol),0.92,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1165,Thiamin,0.075,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1166,Riboflavin,0.14,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1167,Niacin,7.95,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1170,Pantothenic acid,0.81,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1178,Vitamin B-12,5.0,UG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1180,"Choline, total",72.0,MG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1186,Folic acid,0.0,UG,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1210,Tryptophan,0.263,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1211,Threonine,1.028,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1212,Isoleucine,1.081,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1213,Leucine,1.906,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1214,Lysine,2.154,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
173719,"Fish, salmon, coho, wild, cooked, dry heat",15,1215,Methionine,0.694,G,Finfish and Shellfish Products,"Fish, Salmon, Coho, Wild",fish_fatty,"carrier_EPA_DHA,carrier_EPA_DHA_fish,carrier_VitD,carrier_VitE,vitA_dense",fish_day,salmon_family,vitA_upper_risk
